Market,Segment,Occasion,Pack Size,Flavor,Channel,Price,WtP_Estimate,Elasticity,Unit_Sales,Revenue,Gross_Margin_%,Gross_Margin_Value
Thailand,Mid-SEC,Sharing,Multi-pack,Local Specialty,Traditional Trade,70,86.49,-0.59,506,35420,0.4,14168.2
Thailand,Mid-SEC,Sharing,Multi-pack,Health-Oriented,7-Eleven,10,12.19,-0.75,507,5070,0.36,1818.09
Thailand,Mid-SEC,Sharing,Multi-pack,Health-Oriented,Modern Trade,20,24.49,-1.26,522,10440,0.23,2354.11
Thailand,Mid-SEC,Sharing,Multi-pack,Health-Oriented,Traditional Trade,10,9.92,-0.98,510,5100,0.28,1443.43
Thailand,Mid-SEC,Health-conscious,Small (20g),Classic Salted,7-Eleven,5,5.01,-0.38,539,2695,0.3,804.09
Thailand,Mid-SEC,Health-conscious,Small (20g),Classic Salted,Modern Trade,50,63.76,-0.62,489,24450,0.2,4978.04
Thailand,Mid-SEC,Health-conscious,Small (20g),Classic Salted,Traditional Trade,5,6.82,-0.92,463,2315,0.36,822.76
Thailand,Mid-SEC,Health-conscious,Small (20g),Spicy,7-Eleven,5,6.18,-0.76,482,2410,0.33,792.28
Thailand,Mid-SEC,Health-conscious,Small (20g),Spicy,Modern Trade,50,57.56,-1.27,500,25000,0.22,5464.6
Thailand,Mid-SEC,Health-conscious,Small (20g),Spicy,Traditional Trade,100,126.33,-0.81,469,46900,0.22,10122.11
Thailand,Mid-SEC,Health-conscious,Small (20g),Local Specialty,7-Eleven,70,83.45,-0.49,484,33880,0.21,7181.77
Thailand,Mid-SEC,Health-conscious,Small (20g),Local Specialty,Modern Trade,100,114.21,-0.96,505,50500,0.3,15136.26
Thailand,Mid-SEC,Health-conscious,Small (20g),Local Specialty,Traditional Trade,10,11.32,-1.06,466,4660,0.49,2282.85
Thailand,Mid-SEC,Health-conscious,Small (20g),Health-Oriented,7-Eleven,50,58.41,-0.34,528,26400,0.41,10830.86
Thailand,Mid-SEC,Health-conscious,Small (20g),Health-Oriented,Modern Trade,50,64.31,-0.95,499,24950,0.28,7100.16
Thailand,Mid-SEC,Health-conscious,Small (20g),Health-Oriented,Traditional Trade,50,52.92,-1.12,540,27000,0.35,9333.64
Thailand,Mid-SEC,Health-conscious,Medium (50g),Classic Salted,7-Eleven,5,6.1,-0.84,483,2415,0.46,1100.31
Thailand,Mid-SEC,Health-conscious,Medium (50g),Classic Salted,Modern Trade,30,38.3,-0.83,501,15030,0.2,3078.27
Thailand,Mid-SEC,Health-conscious,Medium (50g),Classic Salted,Traditional Trade,100,118.96,-0.78,461,46100,0.48,22117.4
Thailand,Mid-SEC,Health-conscious,Medium (50g),Spicy,7-Eleven,100,123.93,-0.81,470,47000,0.43,20205.5
Thailand,Mid-SEC,Health-conscious,Medium (50g),Spicy,Modern Trade,30,38.89,-0.72,534,16020,0.24,3834.97
Thailand,Mid-SEC,Health-conscious,Medium (50g),Spicy,Traditional Trade,20,23.53,-1.13,479,9580,0.43,4101.39
Thailand,Mid-SEC,Health-conscious,Medium (50g),Local Specialty,7-Eleven,70,75.68,-1.28,518,36260,0.27,9708.14
Thailand,Mid-SEC,Health-conscious,Medium (50g),Local Specialty,Modern Trade,5,6.53,-0.76,442,2210,0.34,752.65
Thailand,Mid-SEC,Health-conscious,Medium (50g),Local Specialty,Traditional Trade,5,5.81,-1.26,519,2595,0.37,959.18
Thailand,Mid-SEC,Health-conscious,Medium (50g),Health-Oriented,7-Eleven,70,81.86,-1.47,523,36610,0.23,8274.3
Thailand,Mid-SEC,Health-conscious,Medium (50g),Health-Oriented,Modern Trade,5,6.43,-1.03,524,2620,0.48,1259.22
Thailand,Mid-SEC,Health-conscious,Medium (50g),Health-Oriented,Traditional Trade,70,84.56,-0.6,546,38220,0.31,11810.79
Thailand,Mid-SEC,Health-conscious,Large (100g),Classic Salted,7-Eleven,50,59.43,-1.1,513,25650,0.48,12281.76
Thailand,Mid-SEC,Health-conscious,Large (100g),Classic Salted,Modern Trade,5,6.11,-1.25,521,2605,0.22,570.86
Thailand,Mid-SEC,Health-conscious,Large (100g),Classic Salted,Traditional Trade,20,21,-1.13,492,9840,0.33,3250.74
Thailand,Mid-SEC,Health-conscious,Large (100g),Spicy,7-Eleven,100,112.21,-0.46,480,48000,0.43,20489.17
Thailand,Mid-SEC,Health-conscious,Large (100g),Spicy,Modern Trade,30,40.68,-0.97,516,15480,0.22,3367.48
Thailand,Mid-SEC,Health-conscious,Large (100g),Spicy,Traditional Trade,5,5.23,-1.14,498,2490,0.31,763.03
Thailand,Mid-SEC,Health-conscious,Large (100g),Local Specialty,7-Eleven,100,113.92,-0.8,531,53100,0.38,20143.08
Thailand,Mid-SEC,Health-conscious,Large (100g),Local Specialty,Modern Trade,100,118.63,-0.7,495,49500,0.32,15999.36
Thailand,Mid-SEC,Health-conscious,Large (100g),Local Specialty,Traditional Trade,70,82.3,-0.67,511,35770,0.31,11105.69
Thailand,Mid-SEC,Health-conscious,Large (100g),Health-Oriented,7-Eleven,10,12,-0.33,495,4950,0.47,2341.25
Thailand,Mid-SEC,Health-conscious,Large (100g),Health-Oriented,Modern Trade,100,126.19,-0.54,528,52800,0.34,18085.72
Thailand,Mid-SEC,Health-conscious,Large (100g),Health-Oriented,Traditional Trade,50,68.19,-1.04,462,23100,0.34,7950.28
Thailand,Mid-SEC,Health-conscious,Multi-pack,Classic Salted,7-Eleven,10,12.09,-1,530,5300,0.45,2374.08
Thailand,Mid-SEC,Health-conscious,Multi-pack,Classic Salted,Modern Trade,20,22.51,-0.83,501,10020,0.34,3415.04
Thailand,Mid-SEC,Health-conscious,Multi-pack,Classic Salted,Traditional Trade,20,23.13,-1.27,471,9420,0.43,4088.42
Thailand,Mid-SEC,Health-conscious,Multi-pack,Spicy,7-Eleven,20,25.59,-0.93,481,9620,0.3,2884.26
Thailand,Mid-SEC,Health-conscious,Multi-pack,Spicy,Modern Trade,70,82.77,-0.31,499,34930,0.47,16324.26
Thailand,Mid-SEC,Health-conscious,Multi-pack,Spicy,Traditional Trade,100,124.92,-0.95,450,45000,0.42,18726.17
Thailand,Mid-SEC,Health-conscious,Multi-pack,Local Specialty,7-Eleven,50,55.77,-1.45,471,23550,0.38,8990.66
Thailand,Mid-SEC,Health-conscious,Multi-pack,Local Specialty,Modern Trade,70,79.91,-0.99,533,37310,0.36,13456.33
Thailand,Mid-SEC,Health-conscious,Multi-pack,Local Specialty,Traditional Trade,70,67.29,-0.44,533,37310,0.38,14346.48
Thailand,Mid-SEC,Health-conscious,Multi-pack,Health-Oriented,7-Eleven,30,34.51,-0.39,497,14910,0.49,7271.03
Thailand,Mid-SEC,Health-conscious,Multi-pack,Health-Oriented,Modern Trade,70,85.71,-1.16,485,33950,0.5,16962.71
Thailand,Mid-SEC,Health-conscious,Multi-pack,Health-Oriented,Traditional Trade,10,10.91,-1.43,505,5050,0.25,1244.1
Thailand,High-SEC,Impulse,Small (20g),Classic Salted,7-Eleven,10,12.49,-1.19,488,4880,0.29,1419.91
Thailand,High-SEC,Impulse,Small (20g),Classic Salted,Modern Trade,50,45.73,-0.34,548,27400,0.37,10172.42
Thailand,High-SEC,Impulse,Small (20g),Classic Salted,Traditional Trade,30,36.14,-1.48,483,14490,0.41,5910.08
Thailand,High-SEC,Impulse,Small (20g),Spicy,7-Eleven,70,87.91,-0.62,502,35140,0.32,11304.31
Thailand,High-SEC,Impulse,Small (20g),Spicy,Modern Trade,20,23.99,-0.78,481,9620,0.41,3929.68
Thailand,High-SEC,Impulse,Small (20g),Spicy,Traditional Trade,5,6.59,-0.88,492,2460,0.25,617.8
Thailand,High-SEC,Impulse,Small (20g),Local Specialty,7-Eleven,20,20.87,-0.98,520,10400,0.44,4557.33
Thailand,High-SEC,Impulse,Small (20g),Local Specialty,Modern Trade,5,5.41,-0.81,490,2450,0.27,665.14
Thailand,High-SEC,Impulse,Small (20g),Local Specialty,Traditional Trade,20,24.05,-1.19,501,10020,0.49,4910.71
Thailand,High-SEC,Impulse,Small (20g),Health-Oriented,7-Eleven,30,31.37,-0.81,528,15840,0.37,5872.87
Thailand,High-SEC,Impulse,Small (20g),Health-Oriented,Modern Trade,100,122.34,-0.64,492,49200,0.34,16598.61
Thailand,High-SEC,Impulse,Small (20g),Health-Oriented,Traditional Trade,20,26.07,-1.03,529,10580,0.49,5184.41
Thailand,High-SEC,Impulse,Medium (50g),Classic Salted,7-Eleven,20,25.52,-0.34,496,9920,0.36,3549.66
Thailand,High-SEC,Impulse,Medium (50g),Classic Salted,Modern Trade,100,117.08,-0.67,485,48500,0.22,10451.61
Thailand,High-SEC,Impulse,Medium (50g),Classic Salted,Traditional Trade,10,11.87,-1.08,488,4880,0.3,1445.55
Thailand,High-SEC,Impulse,Medium (50g),Spicy,7-Eleven,5,5.74,-1.27,494,2470,0.37,921.22
Thailand,High-SEC,Impulse,Medium (50g),Spicy,Modern Trade,5,6.58,-0.77,464,2320,0.22,508.61
Thailand,High-SEC,Impulse,Medium (50g),Spicy,Traditional Trade,50,64.87,-0.78,516,25800,0.45,11674.15
Thailand,High-SEC,Impulse,Medium (50g),Local Specialty,7-Eleven,100,105.16,-1.34,553,55300,0.26,14362.96
Thailand,High-SEC,Impulse,Medium (50g),Local Specialty,Modern Trade,5,5.9,-1.08,508,2540,0.24,603.74
Thailand,High-SEC,Impulse,Medium (50g),Local Specialty,Traditional Trade,5,5.51,-1.24,494,2470,0.27,655.13
Thailand,High-SEC,Impulse,Medium (50g),Health-Oriented,7-Eleven,10,11.21,-1.06,493,4930,0.49,2397.95
Thailand,High-SEC,Impulse,Medium (50g),Health-Oriented,Modern Trade,100,113.7,-1.42,488,48800,0.35,17166.75
Thailand,High-SEC,Impulse,Medium (50g),Health-Oriented,Traditional Trade,20,25.46,-0.57,527,10540,0.31,3245.29
Thailand,High-SEC,Impulse,Large (100g),Classic Salted,7-Eleven,20,21.75,-1.43,513,10260,0.32,3311.46
Thailand,High-SEC,Impulse,Large (100g),Classic Salted,Modern Trade,100,131.28,-1.1,513,51300,0.29,14940.02
Thailand,High-SEC,Impulse,Large (100g),Classic Salted,Traditional Trade,70,79.83,-0.96,515,36050,0.5,17888.39
Thailand,High-SEC,Impulse,Large (100g),Spicy,7-Eleven,5,6.45,-1.23,511,2555,0.47,1212.42
Thailand,High-SEC,Impulse,Large (100g),Spicy,Modern Trade,20,24.95,-0.82,485,9700,0.3,2911.29
Thailand,High-SEC,Impulse,Large (100g),Spicy,Traditional Trade,10,11.35,-0.8,532,5320,0.39,2072.23
Thailand,High-SEC,Impulse,Large (100g),Local Specialty,7-Eleven,20,22.69,-1.22,499,9980,0.25,2540.2
Thailand,High-SEC,Impulse,Large (100g),Local Specialty,Modern Trade,50,60.14,-0.9,488,24400,0.34,8276.37
Thailand,High-SEC,Impulse,Large (100g),Local Specialty,Traditional Trade,20,24.81,-1.37,519,10380,0.43,4466.82
Thailand,High-SEC,Impulse,Large (100g),Health-Oriented,7-Eleven,10,12.72,-1.36,509,5090,0.37,1899.62
Thailand,High-SEC,Impulse,Large (100g),Health-Oriented,Modern Trade,70,79.82,-0.87,462,32340,0.29,9307.34
Thailand,High-SEC,Impulse,Large (100g),Health-Oriented,Traditional Trade,30,42.29,-0.85,471,14130,0.44,6196.05
Thailand,High-SEC,Impulse,Multi-pack,Classic Salted,7-Eleven,100,96.28,-1.37,510,51000,0.45,22871.24
Thailand,High-SEC,Impulse,Multi-pack,Classic Salted,Modern Trade,20,28.08,-0.75,460,9200,0.21,1976.09
Thailand,High-SEC,Impulse,Multi-pack,Classic Salted,Traditional Trade,70,79.75,-1.19,493,34510,0.38,13221.22
Thailand,High-SEC,Impulse,Multi-pack,Spicy,7-Eleven,20,23.19,-0.5,514,10280,0.42,4325.58
Thailand,High-SEC,Impulse,Multi-pack,Spicy,Modern Trade,100,128.4,-1.09,485,48500,0.21,10058.58
Thailand,High-SEC,Impulse,Multi-pack,Spicy,Traditional Trade,5,5.32,-0.66,515,2575,0.49,1267.75
Thailand,High-SEC,Impulse,Multi-pack,Local Specialty,7-Eleven,70,87.41,-0.72,471,32970,0.49,16311.74
Thailand,High-SEC,Impulse,Multi-pack,Local Specialty,Modern Trade,70,91.5,-0.41,496,34720,0.31,10717.65
Thailand,High-SEC,Impulse,Multi-pack,Local Specialty,Traditional Trade,5,6.27,-0.95,452,2260,0.34,770
Thailand,High-SEC,Impulse,Multi-pack,Health-Oriented,7-Eleven,5,6.44,-0.39,509,2545,0.36,910.08
Thailand,High-SEC,Impulse,Multi-pack,Health-Oriented,Modern Trade,10,11.65,-1.07,512,5120,0.41,2122.74
Thailand,High-SEC,Impulse,Multi-pack,Health-Oriented,Traditional Trade,20,19.56,-1.18,488,9760,0.4,3871.33
Thailand,High-SEC,Top-up,Small (20g),Classic Salted,7-Eleven,20,24.2,-0.46,532,10640,0.34,3594.1
Thailand,High-SEC,Top-up,Small (20g),Classic Salted,Modern Trade,5,5.76,-1.41,511,2555,0.27,698.53
Thailand,High-SEC,Top-up,Small (20g),Classic Salted,Traditional Trade,10,13.17,-0.45,482,4820,0.26,1242.35
Thailand,High-SEC,Top-up,Small (20g),Spicy,7-Eleven,50,58.64,-1.38,536,26800,0.43,11470.68
Thailand,High-SEC,Top-up,Small (20g),Spicy,Modern Trade,100,100.63,-0.84,464,46400,0.37,17387.5
Thailand,High-SEC,Top-up,Small (20g),Spicy,Traditional Trade,70,78.67,-1.28,477,33390,0.22,7248.99
Thailand,High-SEC,Top-up,Small (20g),Local Specialty,7-Eleven,100,131.5,-1.48,449,44900,0.45,20018.61
Thailand,High-SEC,Top-up,Small (20g),Local Specialty,Modern Trade,70,86.08,-1.11,490,34300,0.28,9681.65
Thailand,High-SEC,Top-up,Small (20g),Local Specialty,Traditional Trade,10,13.19,-0.61,511,5110,0.31,1562.35
Thailand,High-SEC,Top-up,Small (20g),Health-Oriented,7-Eleven,10,13.85,-1.35,471,4710,0.46,2155.2
Thailand,High-SEC,Top-up,Small (20g),Health-Oriented,Modern Trade,20,24.21,-1.28,467,9340,0.37,3489.68
Thailand,High-SEC,Top-up,Small (20g),Health-Oriented,Traditional Trade,50,61.94,-0.76,520,26000,0.45,11708.77
Thailand,High-SEC,Top-up,Medium (50g),Classic Salted,7-Eleven,30,34.62,-0.73,488,14640,0.21,3074.8
Thailand,High-SEC,Top-up,Medium (50g),Classic Salted,Modern Trade,50,63.78,-0.8,475,23750,0.25,6003.22
Thailand,High-SEC,Top-up,Medium (50g),Classic Salted,Traditional Trade,50,59.83,-0.4,480,24000,0.43,10264.63
Thailand,High-SEC,Top-up,Medium (50g),Spicy,7-Eleven,100,104.05,-0.9,536,53600,0.39,21106.52
Thailand,High-SEC,Top-up,Medium (50g),Spicy,Modern Trade,10,11.41,-0.68,506,5060,0.29,1481.76
Thailand,High-SEC,Top-up,Medium (50g),Spicy,Traditional Trade,70,80.79,-0.96,494,34580,0.29,9947.79
Thailand,High-SEC,Top-up,Medium (50g),Local Specialty,7-Eleven,10,11.04,-0.82,483,4830,0.28,1350.98
Thailand,High-SEC,Top-up,Medium (50g),Local Specialty,Modern Trade,50,53.24,-0.43,467,23350,0.47,11023.43
Thailand,High-SEC,Top-up,Medium (50g),Local Specialty,Traditional Trade,70,88.6,-0.69,487,34090,0.29,9924.3
Thailand,High-SEC,Top-up,Medium (50g),Health-Oriented,7-Eleven,20,23.86,-1.39,473,9460,0.33,3092.31
Thailand,High-SEC,Top-up,Medium (50g),Health-Oriented,Modern Trade,70,81.08,-1.34,509,35630,0.23,8169.35
Thailand,High-SEC,Top-up,Medium (50g),Health-Oriented,Traditional Trade,100,123.44,-1.3,540,54000,0.31,16535.85
Thailand,High-SEC,Top-up,Large (100g),Classic Salted,7-Eleven,5,6.25,-0.69,512,2560,0.28,716.37
Thailand,High-SEC,Top-up,Large (100g),Classic Salted,Modern Trade,20,28.15,-1.45,497,9940,0.37,3686.24
Thailand,High-SEC,Top-up,Large (100g),Classic Salted,Traditional Trade,50,62.5,-0.69,512,25600,0.44,11252.91
Thailand,High-SEC,Top-up,Large (100g),Spicy,7-Eleven,10,11.12,-1.37,492,4920,0.33,1618.89
Thailand,High-SEC,Top-up,Large (100g),Spicy,Modern Trade,10,10.18,-0.59,476,4760,0.42,2005.05
Thailand,High-SEC,Top-up,Large (100g),Spicy,Traditional Trade,30,34.21,-1.2,457,13710,0.47,6493.91
Thailand,High-SEC,Top-up,Large (100g),Local Specialty,7-Eleven,100,133.93,-1.19,515,51500,0.31,16098.71
Thailand,High-SEC,Top-up,Large (100g),Local Specialty,Modern Trade,20,25.68,-0.75,473,9460,0.27,2559.02
Thailand,High-SEC,Top-up,Large (100g),Local Specialty,Traditional Trade,50,54.65,-0.78,467,23350,0.47,11041.5
Thailand,High-SEC,Top-up,Large (100g),Health-Oriented,7-Eleven,30,41.16,-1.18,480,14400,0.4,5743.55
Thailand,High-SEC,Top-up,Large (100g),Health-Oriented,Modern Trade,100,134.52,-1.34,475,47500,0.23,10927.21
Thailand,High-SEC,Top-up,Large (100g),Health-Oriented,Traditional Trade,30,36.04,-1.17,523,15690,0.23,3554.08
Thailand,High-SEC,Top-up,Multi-pack,Classic Salted,7-Eleven,70,75.76,-1.3,485,33950,0.22,7366.73
Thailand,High-SEC,Top-up,Multi-pack,Classic Salted,Modern Trade,100,138.21,-1.36,505,50500,0.35,17625.66
Thailand,High-SEC,Top-up,Multi-pack,Classic Salted,Traditional Trade,20,23.62,-0.65,516,10320,0.31,3182.32
Thailand,High-SEC,Top-up,Multi-pack,Spicy,7-Eleven,30,39.58,-0.74,459,13770,0.36,4963.26
Thailand,High-SEC,Top-up,Multi-pack,Spicy,Modern Trade,100,119.92,-0.52,496,49600,0.38,18779.77
Thailand,High-SEC,Top-up,Multi-pack,Spicy,Traditional Trade,70,85.11,-0.44,494,34580,0.39,13451.81
Thailand,High-SEC,Top-up,Multi-pack,Local Specialty,7-Eleven,70,76.36,-1.39,482,33740,0.42,14198.15
Thailand,High-SEC,Top-up,Multi-pack,Local Specialty,Modern Trade,5,5.87,-1.12,500,2500,0.49,1219.81
Thailand,High-SEC,Top-up,Multi-pack,Local Specialty,Traditional Trade,10,13.44,-1.33,505,5050,0.36,1794.79
Thailand,High-SEC,Top-up,Multi-pack,Health-Oriented,7-Eleven,100,114.88,-1.49,495,49500,0.33,16474
Thailand,High-SEC,Top-up,Multi-pack,Health-Oriented,Modern Trade,100,111.13,-0.52,506,50600,0.27,13713.42
Thailand,High-SEC,Top-up,Multi-pack,Health-Oriented,Traditional Trade,70,89.4,-0.75,524,36680,0.28,10178.34
Thailand,High-SEC,Sharing,Small (20g),Classic Salted,7-Eleven,30,37.16,-0.96,499,14970,0.39,5808.97
Thailand,High-SEC,Sharing,Small (20g),Classic Salted,Modern Trade,70,89.86,-1.07,499,34930,0.48,16592.69
Thailand,High-SEC,Sharing,Small (20g),Classic Salted,Traditional Trade,100,117.74,-0.64,505,50500,0.26,13013.58
Thailand,High-SEC,Sharing,Small (20g),Spicy,7-Eleven,70,93.72,-0.94,482,33740,0.3,10142.99
Thailand,High-SEC,Sharing,Small (20g),Spicy,Modern Trade,10,12.05,-0.74,503,5030,0.31,1573.11
Thailand,High-SEC,Sharing,Small (20g),Spicy,Traditional Trade,30,37.87,-1.38,508,15240,0.43,6604.95
Thailand,High-SEC,Sharing,Small (20g),Local Specialty,7-Eleven,100,114.34,-1.01,540,54000,0.33,17586.56
Thailand,High-SEC,Sharing,Small (20g),Local Specialty,Modern Trade,100,115.29,-0.88,463,46300,0.4,18516.4
Thailand,High-SEC,Sharing,Small (20g),Local Specialty,Traditional Trade,10,12.65,-1.37,564,5640,0.39,2224.47
Thailand,High-SEC,Sharing,Small (20g),Health-Oriented,7-Eleven,20,20.74,-1.21,515,10300,0.4,4140.87
Thailand,High-SEC,Sharing,Small (20g),Health-Oriented,Modern Trade,5,6.43,-1.41,489,2445,0.5,1213.71
Thailand,High-SEC,Sharing,Small (20g),Health-Oriented,Traditional Trade,100,122.51,-1.03,516,51600,0.26,13603.02
Thailand,High-SEC,Sharing,Medium (50g),Classic Salted,7-Eleven,20,22.41,-1.01,482,9640,0.46,4471.2
Thailand,High-SEC,Sharing,Medium (50g),Classic Salted,Modern Trade,10,11.05,-0.34,490,4900,0.2,990.42
Thailand,High-SEC,Sharing,Medium (50g),Classic Salted,Traditional Trade,100,129.51,-1.32,475,47500,0.38,18282.14
Thailand,High-SEC,Sharing,Medium (50g),Spicy,7-Eleven,30,37.58,-1.45,508,15240,0.31,4733.81
Thailand,High-SEC,Sharing,Medium (50g),Spicy,Modern Trade,30,38,-1.02,549,16470,0.43,7107.64
Thailand,High-SEC,Sharing,Medium (50g),Spicy,Traditional Trade,5,6.29,-0.92,533,2665,0.23,602.89
Thailand,High-SEC,Sharing,Medium (50g),Local Specialty,7-Eleven,70,79.74,-0.53,526,36820,0.49,17882.66
Thailand,High-SEC,Sharing,Medium (50g),Local Specialty,Modern Trade,70,88.15,-1.44,473,33110,0.37,12341.35
Thailand,High-SEC,Sharing,Medium (50g),Local Specialty,Traditional Trade,100,127.23,-0.7,523,52300,0.36,18964.22
Thailand,High-SEC,Sharing,Medium (50g),Health-Oriented,7-Eleven,100,121.12,-0.95,500,50000,0.41,20266.53
Thailand,High-SEC,Sharing,Medium (50g),Health-Oriented,Modern Trade,100,135.93,-0.92,473,47300,0.25,11906.16
Thailand,High-SEC,Sharing,Medium (50g),Health-Oriented,Traditional Trade,70,84.14,-0.45,507,35490,0.49,17344.01
Thailand,High-SEC,Sharing,Large (100g),Classic Salted,7-Eleven,70,78.46,-0.75,483,33810,0.45,15057.17
Thailand,High-SEC,Sharing,Large (100g),Classic Salted,Modern Trade,100,120.34,-0.33,500,50000,0.43,21302.13
Thailand,High-SEC,Sharing,Large (100g),Classic Salted,Traditional Trade,10,12.14,-0.84,464,4640,0.46,2115.77
Thailand,High-SEC,Sharing,Large (100g),Spicy,7-Eleven,20,21.83,-0.47,466,9320,0.28,2598.5
Thailand,High-SEC,Sharing,Large (100g),Spicy,Modern Trade,70,80.26,-0.75,491,34370,0.27,9283.58
Thailand,High-SEC,Sharing,Large (100g),Spicy,Traditional Trade,70,86.06,-0.73,482,33740,0.46,15591.37
Thailand,High-SEC,Sharing,Large (100g),Local Specialty,7-Eleven,30,33.02,-0.99,475,14250,0.43,6094.16
Thailand,High-SEC,Sharing,Large (100g),Local Specialty,Modern Trade,5,6.12,-1.37,500,2500,0.48,1202.12
Thailand,High-SEC,Sharing,Large (100g),Local Specialty,Traditional Trade,5,6.32,-0.86,493,2465,0.35,857.56
Thailand,High-SEC,Sharing,Large (100g),Health-Oriented,7-Eleven,50,60.1,-0.93,499,24950,0.45,11217.08
Thailand,High-SEC,Sharing,Large (100g),Health-Oriented,Modern Trade,30,30.93,-0.91,505,15150,0.44,6638.53
Thailand,High-SEC,Sharing,Large (100g),Health-Oriented,Traditional Trade,70,77.15,-0.92,489,34230,0.27,9298.7
Thailand,High-SEC,Sharing,Multi-pack,Classic Salted,7-Eleven,5,5.94,-1.3,497,2485,0.21,523.21
Thailand,High-SEC,Sharing,Multi-pack,Classic Salted,Modern Trade,70,85.85,-1.11,503,35210,0.31,10808.33
Thailand,High-SEC,Sharing,Multi-pack,Classic Salted,Traditional Trade,20,25.01,-1.05,483,9660,0.34,3258.6
Thailand,High-SEC,Sharing,Multi-pack,Spicy,7-Eleven,70,83.6,-0.59,479,33530,0.21,6918.75
Thailand,High-SEC,Sharing,Multi-pack,Spicy,Modern Trade,20,26.85,-1.09,504,10080,0.42,4259.79
Thailand,High-SEC,Sharing,Multi-pack,Spicy,Traditional Trade,50,57.9,-1.44,527,26350,0.46,12182.12
Thailand,High-SEC,Sharing,Multi-pack,Local Specialty,7-Eleven,10,13.32,-1.12,535,5350,0.25,1356.52
Thailand,High-SEC,Sharing,Multi-pack,Local Specialty,Modern Trade,20,22.25,-0.91,462,9240,0.48,4464.12
Thailand,High-SEC,Sharing,Multi-pack,Local Specialty,Traditional Trade,20,23.87,-0.39,503,10060,0.41,4131.84
Thailand,High-SEC,Sharing,Multi-pack,Health-Oriented,7-Eleven,100,122.41,-0.71,511,51100,0.23,11962.19
Thailand,High-SEC,Sharing,Multi-pack,Health-Oriented,Modern Trade,20,25.18,-0.89,487,9740,0.29,2779.82
Thailand,High-SEC,Sharing,Multi-pack,Health-Oriented,Traditional Trade,70,88.34,-1.05,518,36260,0.22,8094.87
Thailand,High-SEC,Health-conscious,Small (20g),Classic Salted,7-Eleven,5,6.34,-0.74,521,2605,0.31,803.64
Thailand,High-SEC,Health-conscious,Small (20g),Classic Salted,Modern Trade,50,59.29,-1.37,530,26500,0.25,6636.54
Thailand,High-SEC,Health-conscious,Small (20g),Classic Salted,Traditional Trade,50,46.88,-0.75,548,27400,0.36,9920.59
Thailand,High-SEC,Health-conscious,Small (20g),Spicy,7-Eleven,50,72.75,-1.44,456,22800,0.21,4782.1
Thailand,High-SEC,Health-conscious,Small (20g),Spicy,Modern Trade,10,12.87,-1.34,525,5250,0.29,1524.35
Thailand,High-SEC,Health-conscious,Small (20g),Spicy,Traditional Trade,20,25.9,-1.2,492,9840,0.35,3411.38
Thailand,High-SEC,Health-conscious,Small (20g),Local Specialty,7-Eleven,5,6.1,-1.43,472,2360,0.39,915.1
Thailand,High-SEC,Health-conscious,Small (20g),Local Specialty,Modern Trade,5,5.98,-1.43,525,2625,0.36,940.02
Thailand,High-SEC,Health-conscious,Small (20g),Local Specialty,Traditional Trade,70,75.29,-1.26,488,34160,0.26,8985.29
Thailand,High-SEC,Health-conscious,Small (20g),Health-Oriented,7-Eleven,10,12.23,-1.36,570,5700,0.44,2512.61
Thailand,High-SEC,Health-conscious,Small (20g),Health-Oriented,Modern Trade,50,56.59,-1.34,473,23650,0.39,9290.71
Thailand,High-SEC,Health-conscious,Small (20g),Health-Oriented,Traditional Trade,20,25.94,-0.56,544,10880,0.25,2684.7
Thailand,High-SEC,Health-conscious,Medium (50g),Classic Salted,7-Eleven,20,25.26,-1.25,459,9180,0.32,2944.56
Thailand,High-SEC,Health-conscious,Medium (50g),Classic Salted,Modern Trade,5,5.76,-0.4,510,2550,0.48,1235.11
Thailand,High-SEC,Health-conscious,Medium (50g),Classic Salted,Traditional Trade,20,22.36,-1.02,450,9000,0.24,2132.96
Thailand,High-SEC,Health-conscious,Medium (50g),Spicy,7-Eleven,30,32.34,-1.02,490,14700,0.44,6481.98
Thailand,High-SEC,Health-conscious,Medium (50g),Spicy,Modern Trade,5,5.8,-1.05,474,2370,0.41,976.84
Thailand,High-SEC,Health-conscious,Medium (50g),Spicy,Traditional Trade,50,54.91,-1.27,491,24550,0.39,9536.74
Thailand,High-SEC,Health-conscious,Medium (50g),Local Specialty,7-Eleven,100,114.82,-0.81,536,53600,0.25,13525.94
Thailand,High-SEC,Health-conscious,Medium (50g),Local Specialty,Modern Trade,5,6.66,-1.05,526,2630,0.4,1039.42
Thailand,High-SEC,Health-conscious,Medium (50g),Local Specialty,Traditional Trade,30,40.99,-0.59,507,15210,0.44,6680.63
Thailand,High-SEC,Health-conscious,Medium (50g),Health-Oriented,7-Eleven,5,6.15,-0.64,463,2315,0.25,583.83
Thailand,High-SEC,Health-conscious,Medium (50g),Health-Oriented,Modern Trade,30,39.29,-0.76,511,15330,0.26,4056.91
Thailand,High-SEC,Health-conscious,Medium (50g),Health-Oriented,Traditional Trade,20,19.62,-1.36,527,10540,0.49,5190.19
Thailand,High-SEC,Health-conscious,Large (100g),Classic Salted,7-Eleven,100,120.03,-0.32,465,46500,0.39,18203.23
Thailand,High-SEC,Health-conscious,Large (100g),Classic Salted,Modern Trade,30,39.69,-1.08,541,16230,0.36,5921.09
